"trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear"
"21742615,2019-01-01 06:11:00,2019-01-01 06:16:29,2636,329.0,499,Kosciuszko Park,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1986"
"21742616,2019-01-01 06:17:33,2019-01-01 06:25:38,1503,485.0,533,Central Park Blvd & 5th Ave,377,Kedzie Ave & Lake St,Subscriber,Male,1975"
"21742617,2019-01-01 06:20:44,2019-01-01 06:45:56,3250,""1,512.0"",238,Wolcott (Ravenswood) Ave & Montrose Ave (*),93,Sheffield Ave & Willow St,Subscriber,Female,1988"
"21742618,2019-01-01 06:40:45,2019-01-01 06:51:48,5341,663.0,56,Desplaines St & Kinzie St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1976"
"21742619,2019-01-01 06:42:13,2019-01-01 06:50:15,5782,482.0,339,Emerald Ave & 31st St,403,Wentworth Ave & 33rd St,Subscriber,Female,1947"
"21742620,2019-01-01 06:47:04,2019-01-01 06:52:37,4686,333.0,111,Sedgwick St & Huron St,182,Wells St & Elm St,Subscriber,Male,1976"
"21742621,2019-01-01 06:52:55,2019-01-01 07:14:00,585,""1,265.0"",174,Canal St & Madison St,3,Shedd Aquarium,Subscriber,Female,1982"
"21742622,2019-01-01 06:52:57,2019-01-01 06:58:35,5910,338.0,59,Wabash Ave & Roosevelt Rd,97,Field Museum,Customer,,"
"21742623,2019-01-01 06:53:01,2019-01-01 07:14:16,1468,""1,275.0"",174,Canal St & Madison St,3,Shedd Aquarium,Subscriber,Female,1986"
"21742624,2019-01-01 06:55:15,2019-01-01 07:04:12,503,537.0,43,Michigan Ave & Washington St,96,Desplaines St & Randolph St,Subscriber,Male,1988"
"21742625,2019-01-01 07:03:17,2019-01-01 07:10:08,3639,411.0,57,Clinton St & Roosevelt Rd,321,Wabash Ave & 9th St,Subscriber,Male,1982"
"21742626,2019-01-01 07:08:47,2019-01-01 07:16:53,5100,486.0,76,Lake Shore Dr & Monroe St,90,Millennium Park,Subscriber,Male,1965"
"21742627,2019-01-01 07:10:58,2019-01-01 07:13:02,885,124.0,320,Loomis St & Lexington St,19,Loomis St & Taylor St (*),Subscriber,Male,1975"
"21742628,2019-01-01 07:15:10,2019-01-01 07:23:23,885,493.0,19,Loomis St & Taylor St (*),346,Ada St & Washington Blvd,Subscriber,Male,1975"
"21742629,2019-01-01 07:16:55,2019-01-01 07:27:44,1321,649.0,275,Ashland Ave & 13th St,437,Washtenaw Ave & Ogden Ave (*),Subscriber,Male,1986"
"21742630,2019-01-01 07:26:27,2019-01-01 07:36:07,5585,580.0,31,Franklin St & Chicago Ave,283,LaSalle St & Jackson Blvd,Subscriber,Male,1974"
"21742631,2019-01-01 07:27:40,2019-01-01 07:37:47,3757,607.0,383,Paulina St & Flournoy St,73,Jefferson St & Monroe St,Subscriber,Male,1992"
"21742632,2019-01-01 07:31:18,2019-01-01 07:51:38,5711,""1,220.0"",72,Wabash Ave & 16th St,133,Kingsbury St & Kinzie St,Subscriber,Male,1946"
"21742633,2019-01-01 07:31:23,2019-01-01 07:45:01,3417,818.0,291,Wells St & Evergreen Ave,142,McClurg Ct & Erie St,Subscriber,Female,1992"
"21742634,2019-01-01 07:32:02,2019-01-01 07:44:42,5341,760.0,173,Mies van der Rohe Way & Chicago Ave,27,Larrabee St & North Ave,Subscriber,Female,1990"
"21742635,2019-01-01 07:33:07,2019-01-01 08:01:46,806,""1,719.0"",6,Dusable Harbor,6,Dusable Harbor,Subscriber,Male,1966"
"21742636,2019-01-01 07:33:41,2019-01-01 07:38:02,1170,261.0,173,Mies van der Rohe Way & Chicago Ave,35,Streeter Dr & Grand Ave,Subscriber,Male,1994"
"21742637,2019-01-01 07:34:48,2019-01-01 07:49:42,5244,894.0,223,Clifton Ave & Armitage Ave,110,Dearborn St & Erie St,Subscriber,Male,1997"
"21742638,2019-01-01 07:38:03,2019-01-01 08:15:13,1485,""2,230.0"",341,Adler Planetarium,77,Clinton St & Madison St,Subscriber,Female,1986"
"21742640,2019-01-01 07:39:24,2019-01-01 07:44:28,3617,304.0,247,Shore Dr & 55th St,417,Cornell Ave & Hyde Park Blvd,Subscriber,Female,1991"
"21742641,2019-01-01 07:39:33,2019-01-01 07:52:59,1071,806.0,659,Leavitt St & Chicago Ave,434,Ogden Ave & Roosevelt Rd,Subscriber,Male,1977"
"21742642,2019-01-01 07:39:46,2019-01-01 08:15:05,3150,""2,119.0"",341,Adler Planetarium,77,Clinton St & Madison St,Subscriber,Female,1982"
"21742643,2019-01-01 07:48:25,2019-01-01 08:04:02,111,937.0,21,Aberdeen St & Jackson Blvd,224,Halsted St & Willow St,Subscriber,Male,1993"
"21742644,2019-01-01 07:53:40,2019-01-01 07:56:59,1464,199.0,303,Broadway & Cornelia Ave,632,Clark St & Newport St,Subscriber,Male,1984"
"21742645,2019-01-01 07:54:16,2019-01-01 08:39:13,6017,""2,697.0"",230,Lincoln Ave & Roscoe St,249,Montrose Harbor,Subscriber,Male,1956"
"21742646,2019-01-01 07:55:14,2019-01-01 08:01:04,3183,350.0,344,Ravenswood Ave & Lawrence Ave,243,Lincoln Ave & Sunnyside Ave,Subscriber,Male,1974"
"21742647,2019-01-01 08:01:13,2019-01-01 08:33:10,2561,""1,917.0"",180,Ritchie Ct & Banks St,166,Ashland Ave & Wrightwood Ave,Subscriber,Female,1998"
"21742648,2019-01-01 08:03:38,2019-01-01 08:10:57,5376,439.0,418,Ellis Ave & 53rd St,328,Ellis Ave & 58th St,Subscriber,Female,1959"
"21742649,2019-01-01 08:03:51,2019-01-01 08:10:25,3183,394.0,243,Lincoln Ave & Sunnyside Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1974"
"21742650,2019-01-01 08:04:36,2019-01-01 08:09:19,2754,283.0,620,Orleans St & Chestnut St (NEXT Apts),110,Dearborn St & Erie St,Subscriber,Male,1995"
"21742651,2019-01-01 08:04:52,2019-01-01 08:07:26,5282,154.0,254,Pine Grove Ave & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Female,1956"
"21742652,2019-01-01 08:06:00,2019-01-01 08:19:31,2648,811.0,331,Halsted St & Clybourn Ave (*),621,Aberdeen St & Randolph St,Subscriber,Female,1994"
"21742653,2019-01-01 08:10:16,2019-01-01 08:21:35,1494,679.0,334,Lake Shore Dr & Belmont Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1987"
"21742654,2019-01-01 08:11:25,2019-01-01 08:26:33,3714,908.0,15,Racine Ave & 18th St,57,Clinton St & Roosevelt Rd,Customer,Male,1987"
"21742655,2019-01-01 08:11:48,2019-01-01 08:19:01,3547,433.0,334,Lake Shore Dr & Belmont Ave,177,Theater on the Lake,Subscriber,Male,1989"
"21742656,2019-01-01 08:12:41,2019-01-01 08:17:31,4831,290.0,240,Sheridan Rd & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1962"
"21742657,2019-01-01 08:14:59,2019-01-01 08:52:18,5939,""2,239.0"",38,Clark St & Lake St,44,State St & Randolph St,Subscriber,,"
"21742658,2019-01-01 08:19:15,2019-01-01 08:30:56,3547,701.0,177,Theater on the Lake,85,Michigan Ave & Oak St,Subscriber,Male,1989"
"21742660,2019-01-01 08:31:04,2019-01-01 08:53:28,3547,""1,344.0"",85,Michigan Ave & Oak St,177,Theater on the Lake,Subscriber,Male,1989"
"21742661,2019-01-01 08:31:28,2019-01-01 08:51:01,3922,""1,173.0"",61,Wood St & Milwaukee Ave,119,Ashland Ave & Lake St (Temp),Subscriber,Male,1994"
"21742662,2019-01-01 08:33:27,2019-01-01 08:38:18,5853,291.0,140,Dearborn Pkwy & Delaware Pl,31,Franklin St & Chicago Ave,Subscriber,Male,1986"
"21742663,2019-01-01 08:36:18,2019-01-01 08:49:11,1616,773.0,220,Clark St & Drummond Pl,331,Halsted St & Clybourn Ave (*),Subscriber,Female,1977"
"21742664,2019-01-01 08:39:10,2019-01-01 08:43:38,628,268.0,240,Sheridan Rd & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1974"
"21742665,2019-01-01 08:42:01,2019-01-01 08:50:32,5926,511.0,344,Ravenswood Ave & Lawrence Ave,460,Clark St & Bryn Mawr Ave,Subscriber,Male,1964"
"21742666,2019-01-01 08:44:24,2019-01-01 08:48:06,3577,222.0,7,Field Blvd & South Water St,6,Dusable Harbor,Subscriber,Female,1978"
"21742667,2019-01-01 08:48:27,2019-01-01 08:50:20,5327,113.0,279,Halsted St & 35th St (*),262,Halsted St & 37th St,Subscriber,Male,1989"
"21742668,2019-01-01 08:51:19,2019-01-01 08:54:09,658,170.0,340,Clark St & Wrightwood Ave,349,Halsted St & Wrightwood Ave,Subscriber,Female,1995"
"21742669,2019-01-01 08:53:06,2019-01-01 09:04:22,4775,676.0,44,State St & Randolph St,33,State St & Van Buren St,Subscriber,,"
"21742670,2019-01-01 08:53:33,2019-01-01 09:07:31,3547,838.0,177,Theater on the Lake,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1989"
"21742671,2019-01-01 08:53:38,2019-01-01 08:58:19,3551,281.0,477,Manor Ave & Leland Ave,239,Western Ave & Leland Ave,Subscriber,Male,1985"
"21742672,2019-01-01 08:53:51,2019-01-01 09:03:33,4841,582.0,99,Lake Shore Dr & Ohio St,180,Ritchie Ct & Banks St,Subscriber,Female,1978"
"21742673,2019-01-01 08:54:18,2019-01-01 08:59:21,1370,303.0,118,Sedgwick St & North Ave,268,Lake Shore Dr & North Blvd,Subscriber,Female,1984"
"21742674,2019-01-01 08:54:46,2019-01-01 08:59:31,1191,285.0,56,Desplaines St & Kinzie St,88,Racine Ave & Randolph St,Subscriber,Male,1989"
"21742675,2019-01-01 08:55:47,2019-01-01 09:01:28,5244,341.0,110,Dearborn St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1973"
"21742676,2019-01-01 08:59:17,2019-01-01 09:08:46,5465,569.0,196,Cityfront Plaza Dr & Pioneer Ct,161,Rush St & Superior St,Subscriber,Female,1989"
"21742677,2019-01-01 09:00:51,2019-01-01 09:13:34,6027,763.0,514,Ridge Blvd & Howard St,467,Western Ave & Lunt Ave,Customer,Male,1976"
"21742678,2019-01-01 09:02:45,2019-01-01 09:08:55,6130,370.0,128,Damen Ave & Chicago Ave,119,Ashland Ave & Lake St (Temp),Subscriber,Male,1988"
"21742679,2019-01-01 09:03:28,2019-01-01 09:08:46,1013,318.0,196,Cityfront Plaza Dr & Pioneer Ct,161,Rush St & Superior St,Customer,,"
"21742680,2019-01-01 09:06:13,2019-01-01 09:11:49,303,336.0,240,Sheridan Rd & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1974"
"21742681,2019-01-01 09:06:22,2019-01-01 09:13:11,1435,409.0,42,Wabash Ave & Cermak Rd,237,MLK Jr Dr & 29th St,Customer,Male,1988"
"21742682,2019-01-01 09:06:24,2019-01-01 09:10:40,4976,256.0,324,Stockton Dr & Wrightwood Ave,349,Halsted St & Wrightwood Ave,Subscriber,Male,1995"
"21742683,2019-01-01 09:06:33,2019-01-01 10:07:51,1076,""3,678.0"",454,Broadway & Granville Ave,454,Broadway & Granville Ave,Customer,Male,1986"
"21742684,2019-01-01 09:06:43,2019-01-01 09:45:36,3474,""2,333.0"",150,Fort Dearborn Dr & 31st St,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1950"
"21742685,2019-01-01 09:07:37,2019-01-01 09:10:21,3368,164.0,210,Ashland Ave & Division St,130,Damen Ave & Division St,Subscriber,Male,1992"
"21742686,2019-01-01 09:08:57,2019-01-01 09:13:09,5877,252.0,125,Rush St & Hubbard St,211,St. Clair St & Erie St,Subscriber,Male,1960"
"21742687,2019-01-01 09:10:59,2019-01-01 09:18:40,610,461.0,340,Clark St & Wrightwood Ave,188,Greenview Ave & Fullerton Ave,Subscriber,Male,1994"
"21742688,2019-01-01 09:11:58,2019-01-01 09:15:46,590,228.0,134,Peoria St & Jackson Blvd,192,Canal St & Adams St,Subscriber,Male,1991"
"21742689,2019-01-01 09:13:10,2019-01-01 09:18:17,932,307.0,316,Damen Ave & Sunnyside Ave,239,Western Ave & Leland Ave,Subscriber,Male,1974"
"21742690,2019-01-01 09:13:38,2019-01-01 09:30:33,3728,""1,015.0"",118,Sedgwick St & North Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1950"
"21742692,2019-01-01 09:19:47,2019-01-01 09:34:54,6393,907.0,42,Wabash Ave & Cermak Rd,41,Federal St & Polk St,Subscriber,Female,1994"
"21742693,2019-01-01 09:20:00,2019-01-01 09:31:39,2330,699.0,342,Wolcott Ave & Polk St,241,Morgan St & Polk St,Subscriber,Male,1981"
"21742695,2019-01-01 09:22:02,2019-01-01 09:27:08,1489,306.0,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Female,1994"
"21742696,2019-01-01 09:23:43,2019-01-01 09:26:29,2427,166.0,143,Sedgwick St & Webster Ave,94,Clark St & Armitage Ave,Subscriber,Male,1986"
"21742697,2019-01-01 09:24:42,2019-01-01 09:32:10,4717,448.0,303,Broadway & Cornelia Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1984"
"21742698,2019-01-01 09:24:49,2019-01-01 09:34:53,6464,604.0,364,Larrabee St & Oak St,635,Fairbanks St & Superior St (*),Subscriber,Male,1983"
"21742699,2019-01-01 09:25:11,2019-01-01 09:28:03,5926,172.0,460,Clark St & Bryn Mawr Ave,461,Broadway & Ridge Ave,Subscriber,Male,1991"
"21742700,2019-01-01 09:25:21,2019-01-01 09:33:12,965,471.0,195,Columbus Dr & Randolph St,133,Kingsbury St & Kinzie St,Subscriber,Male,1978"
"21742701,2019-01-01 09:25:50,2019-01-01 09:55:36,6443,""1,786.0"",312,Clarendon Ave & Gordon Ter,77,Clinton St & Madison St,Subscriber,Male,1975"
"21742702,2019-01-01 09:27:22,2019-01-01 09:28:35,2205,73.0,59,Wabash Ave & Roosevelt Rd,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1965"
"21742703,2019-01-01 09:27:31,2019-01-01 09:35:30,4418,479.0,196,Cityfront Plaza Dr & Pioneer Ct,49,Dearborn St & Monroe St,Subscriber,Male,1955"
"21742704,2019-01-01 09:27:52,2019-01-01 09:46:50,6311,""1,138.0"",85,Michigan Ave & Oak St,113,Bissell St & Armitage Ave,Subscriber,Male,1981"
"21742705,2019-01-01 09:27:53,2019-01-01 09:39:56,6271,723.0,321,Wabash Ave & 9th St,198,Green St & Madison St,Subscriber,Male,1982"
"21742707,2019-01-01 09:28:23,2019-01-01 09:34:02,5282,339.0,232,Pine Grove Ave & Waveland Ave,306,Sheridan Rd & Buena Ave,Subscriber,Male,1962"
"21742713,2019-01-01 09:29:19,2019-01-01 09:55:38,6118,""1,579.0"",59,Wabash Ave & Roosevelt Rd,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1965"
"21742716,2019-01-01 09:30:36,2019-01-01 10:03:01,224,""1,945.0"",467,Western Ave & Lunt Ave,601,Central St Metra,Subscriber,Male,1971"
"21742717,2019-01-01 09:30:39,2019-01-01 09:32:31,5327,112.0,262,Halsted St & 37th St,279,Halsted St & 35th St (*),Subscriber,Male,1989"
"21742718,2019-01-01 09:33:23,2019-01-01 10:09:38,4332,""2,175.0"",117,Wilton Ave & Belmont Ave,226,Racine Ave & Belmont Ave,Subscriber,,"
"21742719,2019-01-01 09:35:05,2019-01-01 09:39:59,1115,294.0,32,Racine Ave & Congress Pkwy,21,Aberdeen St & Jackson Blvd,Subscriber,Female,1951"
"21742720,2019-01-01 09:36:20,2019-01-01 09:52:35,5996,975.0,230,Lincoln Ave & Roscoe St,177,Theater on the Lake,Subscriber,Female,1990"
"21742721,2019-01-01 09:38:15,2019-01-01 09:41:45,3713,210.0,84,Milwaukee Ave & Grand Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1984"
"21742722,2019-01-01 09:38:29,2019-01-01 09:41:45,5216,196.0,238,Wolcott (Ravenswood) Ave & Montrose Ave (*),244,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1981"
"21742723,2019-01-01 09:39:20,2019-01-01 09:41:50,5865,150.0,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1979"
"21742724,2019-01-01 09:40:07,2019-01-01 09:51:30,3394,683.0,16,Paulina Ave & North Ave,505,Winchester Ave & Elston Ave,Subscriber,Female,1989"
"21742725,2019-01-01 09:42:57,2019-01-01 09:58:15,6271,918.0,198,Green St & Madison St,41,Federal St & Polk St,Subscriber,Female,1992"
"21742726,2019-01-01 09:43:10,2019-01-01 09:47:15,4069,245.0,303,Broadway & Cornelia Ave,300,Broadway & Barry Ave,Subscriber,Male,1990"
"21742727,2019-01-01 09:43:46,2019-01-01 09:52:56,1711,550.0,320,Loomis St & Lexington St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1997"
"21742728,2019-01-01 09:45:42,2019-01-01 09:50:10,1115,268.0,21,Aberdeen St & Jackson Blvd,73,Jefferson St & Monroe St,Subscriber,Male,1992"
"21742729,2019-01-01 09:46:11,2019-01-01 09:55:14,2264,543.0,182,Wells St & Elm St,111,Sedgwick St & Huron St,Subscriber,Female,1991"
"21742730,2019-01-01 09:47:10,2019-01-01 10:06:17,5245,""1,147.0"",80,Aberdeen St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1993"
"21742731,2019-01-01 09:47:41,2019-01-01 09:57:57,460,616.0,182,Wells St & Elm St,52,Michigan Ave & Lake St,Subscriber,Male,1990"
"21742732,2019-01-01 09:47:47,2019-01-01 10:08:13,3387,""1,226.0"",209,Normal Ave & Archer Ave,107,Desplaines St & Jackson Blvd,Subscriber,Male,1989"
"21742733,2019-01-01 09:48:06,2019-01-01 09:56:27,5065,501.0,301,Clark St & Schiller St,110,Dearborn St & Erie St,Subscriber,Male,1954"
"21742734,2019-01-01 09:48:13,2019-01-01 09:50:54,2732,161.0,99,Lake Shore Dr & Ohio St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1976"
"21742735,2019-01-01 09:48:30,2019-01-01 09:54:58,1981,388.0,68,Clinton St & Tilden St,98,LaSalle St & Washington St,Subscriber,Male,1979"
"21742736,2019-01-01 09:50:12,2019-01-01 09:57:28,481,436.0,98,LaSalle St & Washington St,7,Field Blvd & South Water St,Subscriber,Male,1979"
"21742737,2019-01-01 09:51:54,2019-01-01 09:58:01,1191,367.0,88,Racine Ave & Randolph St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1989"
"21742738,2019-01-01 09:53:04,2019-01-01 10:04:07,4019,663.0,296,Broadway & Belmont Ave,177,Theater on the Lake,Subscriber,Male,1989"
"21742739,2019-01-01 09:53:10,2019-01-01 10:00:59,3228,469.0,364,Larrabee St & Oak St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1966"
"21742740,2019-01-01 09:55:04,2019-01-01 10:08:33,4793,809.0,81,Daley Center Plaza,72,Wabash Ave & 16th St,Subscriber,Male,1991"
"21742741,2019-01-01 09:55:09,2019-01-01 10:08:20,1616,791.0,331,Halsted St & Clybourn Ave (*),324,Stockton Dr & Wrightwood Ave,Subscriber,Male,1989"
"21742742,2019-01-01 09:55:27,2019-01-01 10:00:13,259,286.0,13,Wilton Ave & Diversey Pkwy,220,Clark St & Drummond Pl,Subscriber,Male,1992"
"21742743,2019-01-01 09:55:52,2019-01-01 10:05:17,5286,565.0,658,Leavitt St & Division St (*),29,Noble St & Milwaukee Ave,Subscriber,Male,1991"
"21742744,2019-01-01 09:56:48,2019-01-01 10:07:35,4239,647.0,21,Aberdeen St & Jackson Blvd,320,Loomis St & Lexington St,Subscriber,Female,1951"
"21742745,2019-01-01 09:57:44,2019-01-01 10:07:51,1164,607.0,172,Rush St & Cedar St,43,Michigan Ave & Washington St,Subscriber,Male,1958"
"21742746,2019-01-01 09:58:48,2019-01-01 10:02:50,5877,242.0,211,St. Clair St & Erie St,125,Rush St & Hubbard St,Subscriber,Male,1960"
"21742747,2019-01-01 09:59:34,2019-01-01 10:04:56,1895,322.0,254,Pine Grove Ave & Irving Park Rd,165,Clark St & Grace St,Subscriber,Female,1983"
"21742748,2019-01-01 10:00:31,2019-01-01 10:24:11,110,""1,420.0"",205,Paulina St & 18th St,17,Honore St & Division St,Subscriber,Male,1986"
"21742749,2019-01-01 10:00:39,2019-01-01 10:04:42,6417,243.0,6,Dusable Harbor,26,McClurg Ct & Illinois St,Subscriber,Male,1964"
"21742750,2019-01-01 10:01:18,2019-01-01 10:11:31,4717,613.0,240,Sheridan Rd & Irving Park Rd,303,Broadway & Cornelia Ave,Subscriber,Male,1984"
"21742751,2019-01-01 10:01:56,2019-01-01 10:08:03,4236,367.0,174,Canal St & Madison St,49,Dearborn St & Monroe St,Subscriber,Female,1988"
"21742752,2019-01-01 10:02:52,2019-01-01 10:10:03,2419,431.0,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Female,1989"
"21742753,2019-01-01 10:03:17,2019-01-01 10:05:13,2152,116.0,327,Sheffield Ave & Webster Ave,113,Bissell St & Armitage Ave,Subscriber,Male,1983"
"21742754,2019-01-01 10:03:20,2019-01-01 10:40:49,5748,""2,249.0"",157,Lake Shore Dr & Wellington Ave,127,Lincoln Ave & Fullerton Ave,Subscriber,Female,1993"
"21742755,2019-01-01 10:07:36,2019-01-01 10:17:54,3757,618.0,73,Jefferson St & Monroe St,71,Morgan St & Lake St,Subscriber,Male,1990"
"21742756,2019-01-01 10:07:43,2019-01-01 10:17:47,1115,604.0,73,Jefferson St & Monroe St,71,Morgan St & Lake St,Subscriber,Female,1991"
"21742757,2019-01-01 10:07:53,2019-01-01 10:22:10,3728,857.0,133,Kingsbury St & Kinzie St,289,Wells St & Concord Ln,Subscriber,Female,1984"
"21742758,2019-01-01 10:08:32,2019-01-01 10:10:44,6311,132.0,113,Bissell St & Armitage Ave,327,Sheffield Ave & Webster Ave,Subscriber,Male,1983"
"21742760,2019-01-01 10:09:21,2019-01-01 10:20:34,3978,673.0,190,Southport Ave & Wrightwood Ave,308,Seeley Ave & Roscoe St,Subscriber,Male,1988"
"21742761,2019-01-01 10:09:38,2019-01-01 10:16:34,1844,416.0,255,Indiana Ave & Roosevelt Rd,624,Dearborn St & Van Buren St (*),Subscriber,Male,1955"
"21742762,2019-01-01 10:09:42,2019-01-01 10:25:57,4616,975.0,250,Ashland Ave & Wellington Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1981"
"21742763,2019-01-01 10:10:19,2019-01-01 10:13:16,3260,177.0,251,Clarendon Ave & Leland Ave,465,Marine Dr & Ainslie St,Subscriber,Male,1993"
"21742764,2019-01-01 10:10:44,2019-01-01 10:44:03,1312,""1,999.0"",226,Racine Ave & Belmont Ave,296,Broadway & Belmont Ave,Subscriber,,"
"21742765,2019-01-01 10:11:08,2019-01-01 12:29:19,1076,""8,291.0"",454,Broadway & Granville Ave,344,Ravenswood Ave & Lawrence Ave,Customer,,"
"21742767,2019-01-01 10:12:16,2019-01-01 10:19:26,6363,430.0,571,Vernon Ave & 75th St,569,Woodlawn Ave & 75th St,Customer,Male,1999"
"21742768,2019-01-01 10:13:26,2019-01-01 10:15:23,5784,117.0,152,Lincoln Ave & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1994"
"21742769,2019-01-01 10:13:43,2019-01-01 10:22:37,5221,534.0,50,Clark St & Ida B Wells Dr,50,Clark St & Ida B Wells Dr,Subscriber,Male,1957"
"21742770,2019-01-01 10:14:13,2019-01-01 10:17:07,475,174.0,145,Mies van der Rohe Way & Chestnut St,161,Rush St & Superior St,Subscriber,Male,1990"
"21742771,2019-01-01 10:14:32,2019-01-01 10:20:27,4951,355.0,51,Clark St & Randolph St,627,LaSalle Dr & Huron St (*),Subscriber,Male,1954"
"21742772,2019-01-01 10:15:16,2019-01-01 10:26:21,689,665.0,331,Halsted St & Clybourn Ave (*),110,Dearborn St & Erie St,Subscriber,Male,1993"
"21742773,2019-01-01 10:16:14,2019-01-01 10:23:41,3943,447.0,374,Western Ave & Walton St,61,Wood St & Milwaukee Ave,Subscriber,Female,1992"
"21742774,2019-01-01 10:17:01,2019-01-01 10:20:59,5439,238.0,220,Clark St & Drummond Pl,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1992"
"21742775,2019-01-01 10:18:18,2019-01-01 10:38:12,4320,""1,194.0"",145,Mies van der Rohe Way & Chestnut St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1976"
"21742782,2019-01-01 10:22:20,2019-01-01 10:39:14,1938,""1,014.0"",26,McClurg Ct & Illinois St,217,Racine Ave (May St) & Fulton St,Subscriber,Male,1989"
"21742783,2019-01-01 10:22:26,2019-01-02 10:08:20,1164,""85,554.0"",43,Michigan Ave & Washington St,43,Michigan Ave & Washington St,Subscriber,Male,1977"
"21742784,2019-01-01 10:22:35,2019-01-01 10:27:24,4161,289.0,38,Clark St & Lake St,197,Michigan Ave & Madison St,Subscriber,,1964"
"21742785,2019-01-01 10:23:26,2019-01-01 10:29:09,1895,343.0,165,Clark St & Grace St,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1983"
"21742786,2019-01-01 10:24:31,2019-01-01 10:37:46,1225,795.0,346,Ada St & Washington Blvd,210,Ashland Ave & Division St,Subscriber,Male,1994"
